185.0,265.0,5
167.0,293.0,5
194.0,258.0,5
158.0,250.0,5
152.0,286.0,5
190.0,278.0,5
179.0,251.0,5
203.0,277.0,5
205.0,265.0,5
198.0,296.0,5
155.0,301.0,5
144.0,263.0,5
172.0,304.0,5
164.0,283.0,5
159.0,271.0,5
203.0,332.0,5
176.0,276.0,5
143.0,292.0,5
171.0,264.0,5
187.0,305.0,5
154.0,260.0,5
138.0,278.0,5
149.0,274.0,5
182.0,289.0,5
461.0,280.0,8
465.0,307.0,8
467.0,255.0,8
460.0,296.0,8
466.0,304.0,8
485.0,318.0,8
474.0,304.0,8
464.0,306.0,8
483.0,301.0,8
451.0,326.0,8
442.0,321.0,8
466.0,306.0,8
459.0,311.0,8
466.0,309.0,8
465.0,306.0,8
479.0,290.0,8
470.0,326.0,8
473.0,316.0,8
465.0,302.0,8
464.0,308.0,8
447.0,292.0,8
450.0,299.0,8
454.0,286.0,8
442.0,309.0,8
460.0,318.0,8
470.0,292.0,8
464.0,303.0,8
451.0,307.0,8
98.0,66.0,9
106.0,66.0,9
81.0,78.0,9
93.0,64.0,9
102.0,60.0,9
70.0,88.0,9
95.0,63.0,9
100.0,12.0,9
141.0,53.0,9
92.0,64.0,9
143.0,76.0,9
102.0,47.0,9
153.0,130.0,9
102.0,42.0,9
101.0,59.0,9
103.0,87.0,9
244.0,166.0,10
239.0,199.0,10
231.0,144.0,10
251.0,198.0,10
250.0,167.0,10
259.0,164.0,10
178.0,113.0,10
246.0,156.0,10
218.0,65.0,10
244.0,180.0,10
218.0,167.0,10
240.0,55.0,10
221.0,153.0,10
234.0,154.0,10
236.0,171.0,10
247.0,60.0,10
250.0,188.0,10
231.0,143.0,10
248.0,84.0,10
250.0,57.0,10
240.0,32.0,10
242.0,167.0,10
250.0,177.0,10
261.0,149.0,10
228.0,155.0,10
251.0,71.0,10
260.0,195.0,10
180.0,186.0,10
237.0,183.0,10
226.0,189.0,10
231.0,61.0,10
248.0,140.0,10
219.0,179.0,10
227.0,73.0,10
244.0,28.0,10
275.0,180.0,11
267.0,40.0,11
298.0,46.0,11
270.0,172.0,11
269.0,59.0,11
268.0,171.0,11
266.0,142.0,11
272.0,150.0,11
278.0,160.0,11
422.0,87.0,12
402.0,71.0,12
426.0,44.0,12
403.0,44.0,12
421.0,76.0,12
411.0,44.0,12
448.0,79.0,12
412.0,90.0,12
425.0,82.0,12
410.0,103.0,12
405.0,80.0,12
418.0,72.0,12
409.0,22.0,12
399.0,102.0,12
417.0,66.0,12
445.0,63.0,12
446.0,76.0,12
419.0,72.0,12
434.0,73.0,12
420.0,72.0,12
401.0,71.0,12
390.0,79.0,12
412.0,72.0,12
413.0,81.0,12
424.0,72.0,12
438.0,56.0,12
397.0,14.0,12
411.0,58.0,12
402.0,72.0,12
431.0,97.0,12
402.0,87.0,12
404.0,63.0,12
402.0,73.0,12
422.0,40.0,12
404.0,67.0,12
417.0,102.0,12
409.0,70.0,12
443.0,85.0,12
404.0,43.0,12
424.0,50.0,12
400.0,78.0,12
413.0,38.0,12
102.0,189.0,13
72.0,190.0,13
51.0,164.0,13
87.0,186.0,13
75.0,203.0,13
91.0,162.0,13
70.0,163.0,13
49.0,183.0,13
90.0,201.0,13
46.0,208.0,13
59.0,158.0,13
89.0,202.0,13
58.0,173.0,13
103.0,178.0,13
102.0,178.0,13
68.0,182.0,13
99.0,202.0,13
93.0,218.0,13
83.0,154.0,13
63.0,197.0,13
45.0,196.0,13
69.0,213.0,13
82.0,173.0,13
60.0,301.0,14
80.0,301.0,14
66.0,301.0,14
62.0,318.0,14
51.0,301.0,14
52.0,291.0,14
28.0,291.0,14
29.0,301.0,14
62.0,301.0,14
50.0,275.0,14
30.0,316.0,14
41.0,327.0,14
43.0,281.0,14
49.0,319.0,14
64.0,301.0,14
63.0,329.0,14
76.0,289.0,14
80.0,265.0,14
58.0,286.0,14
43.0,293.0,14
65.0,301.0,14
61.0,301.0,14
62.0,276.0,14
75.0,301.0,14
53.0,310.0,14
66.0,285.0,14
37.0,296.0,14
72.0,319.0,14
40.0,309.0,14
63.0,301.0,14
386.0,196.0,15
375.0,193.0,15
391.0,189.0,15
392.0,215.0,15
368.0,192.0,15
368.0,203.0,15
397.0,210.0,15
370.0,217.0,15
375.0,202.0,15
393.0,203.0,15
381.0,206.0,15
382.0,217.0,15
379.0,187.0,15
368.0,198.0,15
373.0,208.0,15
378.0,199.0,15
396.0,196.0,15
352.0,193.0,15
388.0,207.0,15
343.0,290.0,16
328.0,291.0,16
319.0,287.0,16
313.0,329.0,16
324.0,319.0,16
332.0,311.0,16
306.0,323.0,16
332.0,282.0,16
323.0,309.0,16
338.0,300.0,16
314.0,254.0,16
356.0,309.0,16
306.0,298.0,16
349.0,331.0,16
315.0,304.0,16
323.0,336.0,16
343.0,321.0,16
330.0,328.0,16
306.0,313.0,16
355.0,321.0,16
354.0,300.0,16
324.0,299.0,16
332.0,337.0,16
343.0,311.0,16
318.0,314.0,16
