382.0,217.0,0
375.0,202.0,0
388.0,207.0,0
375.0,193.0,0
368.0,192.0,0
396.0,196.0,0
379.0,187.0,0
352.0,193.0,0
368.0,198.0,0
392.0,215.0,0
381.0,206.0,0
378.0,199.0,0
370.0,217.0,0
373.0,208.0,0
391.0,189.0,0
368.0,203.0,0
397.0,210.0,0
386.0,196.0,0
63.0,301.0,1
41.0,327.0,1
52.0,291.0,1
58.0,286.0,1
62.0,318.0,1
43.0,293.0,1
51.0,301.0,1
40.0,309.0,1
43.0,281.0,1
63.0,329.0,1
29.0,301.0,1
72.0,319.0,1
28.0,291.0,1
53.0,310.0,1
37.0,296.0,1
75.0,301.0,1
65.0,301.0,1
62.0,301.0,1
60.0,301.0,1
80.0,301.0,1
76.0,289.0,1
80.0,265.0,1
30.0,316.0,1
62.0,276.0,1
50.0,275.0,1
66.0,285.0,1
49.0,319.0,1
64.0,301.0,1
61.0,301.0,1
431.0,97.0,2
411.0,58.0,2
448.0,79.0,2
405.0,80.0,2
445.0,63.0,2
422.0,40.0,2
412.0,90.0,2
434.0,73.0,2
425.0,82.0,2
426.0,44.0,2
402.0,72.0,2
399.0,102.0,2
413.0,81.0,2
446.0,76.0,2
424.0,72.0,2
412.0,72.0,2
410.0,103.0,2
390.0,79.0,2
417.0,102.0,2
424.0,50.0,2
404.0,43.0,2
401.0,71.0,2
397.0,14.0,2
417.0,66.0,2
421.0,76.0,2
411.0,44.0,2
422.0,87.0,2
404.0,63.0,2
409.0,70.0,2
400.0,78.0,2
420.0,72.0,2
402.0,87.0,2
403.0,44.0,2
438.0,56.0,2
402.0,71.0,2
404.0,67.0,2
443.0,85.0,2
409.0,22.0,2
418.0,72.0,2
419.0,72.0,2
413.0,38.0,2
269.0,59.0,3
250.0,57.0,3
218.0,65.0,3
244.0,28.0,3
240.0,55.0,3
240.0,32.0,3
298.0,46.0,3
247.0,60.0,3
248.0,84.0,3
227.0,73.0,3
267.0,40.0,3
231.0,61.0,3
154.0,260.0,4
187.0,305.0,4
190.0,278.0,4
203.0,332.0,4
198.0,296.0,4
176.0,276.0,4
143.0,292.0,4
138.0,278.0,4
167.0,293.0,4
155.0,301.0,4
159.0,271.0,4
194.0,258.0,4
149.0,274.0,4
185.0,265.0,4
171.0,264.0,4
172.0,304.0,4
164.0,283.0,4
205.0,265.0,4
203.0,277.0,4
158.0,250.0,4
152.0,286.0,4
144.0,263.0,4
179.0,251.0,4
278.0,160.0,5
250.0,167.0,5
242.0,167.0,5
244.0,166.0,5
270.0,172.0,5
228.0,155.0,5
251.0,198.0,5
260.0,195.0,5
244.0,180.0,5
237.0,183.0,5
219.0,179.0,5
266.0,142.0,5
261.0,149.0,5
250.0,188.0,5
275.0,180.0,5
226.0,189.0,5
246.0,156.0,5
239.0,199.0,5
234.0,154.0,5
272.0,150.0,5
231.0,144.0,5
248.0,140.0,5
250.0,177.0,5
268.0,171.0,5
180.0,186.0,5
178.0,113.0,5
218.0,167.0,5
259.0,164.0,5
231.0,143.0,5
221.0,153.0,5
89.0,202.0,6
153.0,130.0,6
90.0,201.0,6
45.0,196.0,6
49.0,183.0,6
70.0,163.0,6
83.0,154.0,6
59.0,158.0,6
46.0,208.0,6
63.0,197.0,6
102.0,189.0,6
82.0,173.0,6
51.0,164.0,6
69.0,213.0,6
68.0,182.0,6
103.0,178.0,6
75.0,203.0,6
99.0,202.0,6
72.0,190.0,6
87.0,186.0,6
58.0,173.0,6
93.0,218.0,6
91.0,162.0,6
101.0,59.0,7
98.0,66.0,7
100.0,12.0,7
143.0,76.0,7
103.0,87.0,7
102.0,60.0,7
102.0,47.0,7
70.0,88.0,7
141.0,53.0,7
102.0,42.0,7
93.0,64.0,7
92.0,64.0,7
81.0,78.0,7
106.0,66.0,7
338.0,300.0,8
314.0,254.0,8
330.0,328.0,8
356.0,309.0,8
306.0,298.0,8
328.0,291.0,8
323.0,336.0,8
319.0,287.0,8
343.0,290.0,8
332.0,337.0,8
313.0,329.0,8
343.0,321.0,8
355.0,321.0,8
315.0,304.0,8
354.0,300.0,8
332.0,282.0,8
324.0,319.0,8
306.0,313.0,8
349.0,331.0,8
324.0,299.0,8
343.0,311.0,8
318.0,314.0,8
306.0,323.0,8
332.0,311.0,8
447.0,292.0,9
460.0,318.0,9
485.0,318.0,9
464.0,306.0,9
465.0,302.0,9
465.0,306.0,9
451.0,326.0,9
450.0,299.0,9
461.0,280.0,9
466.0,306.0,9
454.0,286.0,9
466.0,309.0,9
467.0,255.0,9
470.0,326.0,9
460.0,296.0,9
464.0,303.0,9
479.0,290.0,9
465.0,307.0,9
483.0,301.0,9
473.0,316.0,9
464.0,308.0,9
442.0,309.0,9
466.0,304.0,9
442.0,321.0,9
470.0,292.0,9
474.0,304.0,9
451.0,307.0,9
