0	0.0013908964734914246
1	0.0013908964734914246
2	0.0015032212079510315
3	0.0015790455978212101
4	0.0015898833290571134
5	0.001602382288959678
6	0.0016944385500736517
7	0.0017077353424958205
8	0.0017907308563844101
9	0.0018178888854930473
10	0.001819549394763581
11	0.0018840161888876818
12	0.001928917053681023
13	0.0019672584985269558
14	0.0019779787663053968
15	0.001990090701451569
16	0.0020138135464897416
17	0.0020189328864537626
18	0.0020189601283817716
19	0.002023939969468314
20	0.002058422940023352
21	0.0021009640644291784
22	0.002150812172180715
23	0.0021588932349705997
24	0.002229426159348166
25	0.0022344377368824133
26	0.0023015738093798864
27	0.0023185411361511753
28	0.0023493073447304726
29	0.0024554335666058112
30	0.002470320222158839
31	0.002536994481668957
32	0.0025764568694259236
33	0.002590386264644164
34	0.002644009266243529
35	0.0026540041446791733
36	0.002661415037159504
37	0.002664738073429294
38	0.002674179500332557
39	0.002691412268680191
40	0.0027232644014136727
41	0.002724031020384805
42	0.0027505846651203008
43	0.002797647583229692
44	0.0028147619792845404
45	0.002827130170328825
46	0.002827130170328825
47	0.00282880504807308
48	0.0028669272749838968
49	0.002871471051571451
50	0.0028873274840278433
51	0.0028994118369080027
52	0.0029045829304719783
53	0.002918753501063141
54	0.002918753501063141
55	0.0029218494143237387
56	0.002922456672039814
57	0.0029269318406834445
58	0.0029280643777076874
59	0.003003832884834163
60	0.0030065448607968803
61	0.0030218289163918724
62	0.0030227275762195285
63	0.0030273701458511286
64	0.0030353426495208008
65	0.0030405724789898817
66	0.0030416135520463963
67	0.0030534369160040245
68	0.0030601021224803166
69	0.003063018935625325
70	0.0030802869996187938
71	0.0030896423741295456
72	0.0030955201501580713
73	0.0031114385740418343
74	0.0031221404516745465
75	0.0031549896988691604
76	0.003157905951738481
77	0.003175688901643769
78	0.0032031148902342283
79	0.0032234120121386487
80	0.003224525546489202
81	0.0032579542660880487
82	0.003269307571947345
83	0.00327552881226823
84	0.003281111092296186
85	0.0032867541739570612
86	0.00329400379477299
87	0.0032995880045764902
88	0.0033095233795853527
89	0.0033125449430900884
90	0.0033144631541162017
91	0.0033293569949724485
92	0.0033326529972376737
93	0.0033386925584689767
94	0.0033426523899399868
95	0.003347185683526571
96	0.003375429009767597
97	0.0033824547299212714
98	0.003387200614073334
99	0.003387340106926936
100	0.003389649686915105
101	0.003397501582040717
102	0.0034123214971623524
103	0.003422263870600936
104	0.0034294123403206225
105	0.0034302380383913786
106	0.0034377668623691657
107	0.003438930356957353
108	0.00344074831977093
109	0.0034569965287804287
110	0.003465108512009215
111	0.0034700036023036923
112	0.0034718078863969397
113	0.003475328473687378
114	0.0034762711344210914
115	0.0034850746046557897
116	0.003496624658144472
117	0.0034988941110044598
118	0.003499860711509012
119	0.003499860711509012
120	0.00350569607923915
121	0.003523031649017958
122	0.003525804447214046
123	0.003526809464656162
124	0.003526809464656162
125	0.0035328703627561515
126	0.0035474757222598245
127	0.0035540327798069143
128	0.0035540327798069143
129	0.0035634140932530173
130	0.003563445663967277
131	0.0035749160829304494
132	0.003575537022599596
133	0.0035782411880715156
134	0.003579897344894336
135	0.0035835538226657755
136	0.003591929008201452
137	0.0035928035014443772
138	0.0035953080535653867
139	0.003606341636616773
140	0.0036092388394206192
141	0.0036124374043018754
142	0.003632910265887661
143	0.0036485401190072112
144	0.00365509904106663
145	0.003665537477642465
146	0.003683105211638652
147	0.003683105211638652
148	0.003697843966423627
149	0.003701762823308144
150	0.003711173534065572
151	0.003715746089285749
152	0.0037176188615764905
153	0.003729050549397231
154	0.0037306145606324738
155	0.003741669413522721
156	0.00375017506258284
157	0.0037573847287750042
158	0.0037629929577403997
159	0.00376584240243526
160	0.0037677622005632748
161	0.0037677622005632748
162	0.0037906333243901856
163	0.003798866278248083
164	0.003798866278248083
165	0.0038083332312120726
166	0.003823123592033063
167	0.003823861006890317
168	0.0038268170847383935
169	0.0038409984379036625
170	0.003841336876659306
171	0.003846203452751418
172	0.003852608726566692
173	0.0038599902849653406
174	0.0038768260213773143
175	0.003887395271904779
176	0.0038990866879278353
177	0.00390674212099371
178	0.003922423867970815
179	0.003924475633762201
180	0.003943579718990719
181	0.003944357235344901
182	0.003949191942672557
183	0.0039542626367003965
184	0.003956455484400679
185	0.003958533693172132
186	0.003973218594539054
187	0.003989813278842396
188	0.0039900397241122805
189	0.0039900397241122805
190	0.004000972131862868
191	0.004012691989174031
192	0.004015354654323189
193	0.004016192475469629
194	0.004024370882508054
195	0.0040287409944085835
196	0.004029100271765925
197	0.004029432218065298
198	0.004029917741098907
199	0.004032458431279239
200	0.004032458431279239
201	0.00403285866353177
202	0.004036070366080401
203	0.004037078151332993
204	0.004045197770195466
205	0.004059324697539572
206	0.004059698634134795
207	0.004071477987178629
208	0.004074830057808298
209	0.004074934355301422
210	0.004080271191965072
211	0.004092227388602738
212	0.004096025634689557
213	0.004111216365018827
214	0.0041168838943989915
215	0.004118444487909056
216	0.0041194004418191555
217	0.0041194004418191555
218	0.00413413545980713
219	0.004141449625430624
220	0.004141449625430624
221	0.004152768955764506
222	0.004162697322647258
223	0.004170702698585487
224	0.004170702698585487
225	0.004177257114415092
226	0.0041938948484726265
227	0.004195014302715873
228	0.004195733666477781
229	0.004204501040558008
230	0.00421258234340441
231	0.004212648216979584
232	0.0042154461211162874
233	0.004223287818755092
234	0.004225884286154017
235	0.0042352720101488505
236	0.004239076904237364
237	0.004246975982972112
238	0.004249897998780181
239	0.004257081159669612
240	0.004262554398490952
241	0.004264420710953485
242	0.0042660802852331195
243	0.004266598293727799
244	0.004266598293727799
245	0.004268445735861864
246	0.004269172285115109
247	0.004269301230882974
248	0.004270656272750888
249	0.004271712654195605
250	0.004273170251694111
251	0.004274713089790552
252	0.00427489274719149
253	0.004283690581732181
254	0.0042884926256227295
255	0.0042884926256227295
256	0.004289373963652867
257	0.004296382199013352
258	0.004299470897671703
259	0.004303129326424168
260	0.004306328830913073
261	0.00431504774017412
262	0.00431504774017412
263	0.004316002085267619
264	0.004342355581940421
265	0.004344476608286135
266	0.004345375933105499
267	0.004347125256990232
268	0.004347212670201689
269	0.004350918983385357
270	0.0043513457688407016
271	0.004353688321411056
272	0.0043625801998407685
273	0.004362861102533563
274	0.004366997366606835
275	0.004368882351356295
276	0.004375423408079807
277	0.004381452955357017
278	0.004381964171463768
279	0.004383474078855739
280	0.004389262466517203
281	0.004392689381237895
282	0.004404279055650193
283	0.004409401886883914
284	0.004418468626121521
285	0.00442967639901217
286	0.004442756801803978
287	0.004459445705468648
288	0.004469767891062118
289	0.00447039863994296
290	0.004473806991813969
291	0.004490718984755982
292	0.0045001574416808675
293	0.004503385504261378
294	0.004521124860031618
295	0.004521245956591639
296	0.004525015911568547
297	0.0045349531419817506
298	0.004540865666365233
299	0.004556944261229068
300	0.004556970594590801
301	0.004559130618877594
302	0.004573859311343718
303	0.004573859311343718
304	0.00457902708007102
305	0.0045802896196614545
306	0.004582405700061887
307	0.004585647173520186
308	0.004589151119757561
309	0.0045981337518542185
310	0.004603173036072918
311	0.004609605623046111
312	0.004610184920362437
313	0.004611362596892148
314	0.004620624416679118
315	0.004623751831573836
316	0.0046242613464228385
317	0.004625437600925611
318	0.004634363818261458
319	0.004634914130811445
320	0.004636175686920369
321	0.004640526801989173
322	0.004640526801989173
323	0.004642232437089937
324	0.0046485234214802195
325	0.004648955581629401
326	0.0046527145839848775
327	0.004653008166780335
328	0.004653138833090094
329	0.004661297029798127
330	0.004666169413976426
331	0.004668404438348114
